"Method","Name","Error","Occurrences"
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1977 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6911c928d0>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1653 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f86f3400>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1792 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6900135f28>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/278 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69112cb470>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1495 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f690197f7f0>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/762 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e9820080>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/770 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e7f9b6a0>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1048 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f85f02b0>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1258 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69124b5ef0>: Failed to establish a new connection: [Errno 111] Connection refused',))",14
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1032 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f690178f1d0>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/888 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69038bd198>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1535 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68fa2a1be0>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1945 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69036e0ac8>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1806 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910e39cf8>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1240 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69125e60b8>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/218 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6900244e10>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1925 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902c6eb00>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1851 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69012578d0>: Failed to establish a new connection: [Errno 111] Connection refused',))",14
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/713 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68faa5c9b0>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/53 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6911965c88>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/60 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68eb7f70f0>: Failed to establish a new connection: [Errno 111] Connection refused',))",4
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1236 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e9191630>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1044 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910366cc0>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1049 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e96ad748>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/712 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e8bdb780>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1839 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910d13eb8>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/753 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f85598d0>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1278 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902e30da0>: Failed to establish a new connection: [Errno 111] Connection refused',))",20
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1112 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68eae72a20>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1117 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6900367eb8>: Failed to establish a new connection: [Errno 111] Connection refused',))",13
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/115 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69020655c0>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/746 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910d1b8d0>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/509 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68fa0d79e8>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1239 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6911d85278>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/973 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f88b27b8>: Failed to establish a new connection: [Errno 111] Connection refused',))",4
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/38 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f692008aa90>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1143 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e62ff320>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/625 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69120644a8>: Failed to establish a new connection: [Errno 111] Connection refused',))",4
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1388 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6901d69d30>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1218 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68fa3b2588>: Failed to establish a new connection: [Errno 111] Connection refused',))",14
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1964 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e8b9c400>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/303 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e9a3bd30>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
